Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Percentage Change,Hash Rate
BTC,2020-06-08,9791.9279,9737.4574,9803.5735,9652.3101,0.0056,108539589.2
BTC,2020-06-09,9786.142,9790.0739,9870.5194,9610.0244,-0.0006,110587506
BTC,2020-06-10,9874.967,9787.9141,9979.7155,9711.8596,0.0091,109222228.1
BTC,2020-06-11,9260.8326,9875.0142,9962.1803,9108.473,-0.0622,111952783.8
BTC,2020-06-12,9464.2281,9261.4814,9558.7706,9238.3892,0.022,126288201.3
BTC,2020-06-13,9458.6598,9464.0861,9492.8999,9359.847,-0.0006,111270144.9
BTC,2020-06-14,9351.9537,9458.6598,9481.6975,9250.0324,-0.0113,107856950.3
BTC,2020-06-15,9441.769,9351.6055,9498.61,8910.1983,0.0096,116048617.4
BTC,2020-06-16,9510.6606,9442.017,9595.2229,9380.7461,0.0073,94204171.77
BTC,2020-06-17,9457.6271,9510.6413,9557.4684,9240.6461,-0.0056,106374812.7
BTC,2020-06-18,9398.6421,9457.4648,9480.3745,9276.4271,-0.0062,108283617.6
BTC,2020-06-19,9279.7608,9398.6856,9427.1777,9236.6573,-0.0126,97298323.04
BTC,2020-06-20,9353.0782,9278.4691,9391.0251,9178.3823,0.0079,111422273.2
BTC,2020-06-21,9289.1045,9353.0782,9412.6485,9278.9232,-0.0068,107498953.7
BTC,2020-06-22,9680.9471,9288.6032,9775.1028,9272.7962,0.0422,114560928.7
BTC,2020-06-23,9609.6802,9680.9471,9720.7652,9576.9108,-0.0074,112206937.1
BTC,2020-06-24,9311.1363,9609.6802,9678.9861,9206.9589,-0.0311,123976895.5
BTC,2020-06-25,9252.6334,9310.9896,9333.3461,9002.3745,-0.0063,109068281.5
BTC,2020-06-26,9171.7321,9252.6847,9292.2454,9046.2314,-0.0087,110637609.3
BTC,2020-06-27,9022.1538,9171.554,9192.7683,8843.3177,-0.0163,128684878.9
BTC,2020-06-28,9101.8501,9022.0121,9190.1175,8949.756,0.0088,108283617.6
BTC,2020-06-29,9188.0614,9101.8777,9233.5294,9032.4355,0.0095,117699584.3
BTC,2020-06-30,9148.4449,9188.0374,9201.6488,9067.1908,-0.0043,113776264.8
BTC,2020-07-01,9236.3168,9141.3483,9300.999,9096.7786,0.0096,115344676.1
BTC,2020-07-02,9097.7974,9240.1696,9267.123,8957.6328,-0.015,127111309
BTC,2020-07-03,9094.3246,9097.6836,9132.9858,9065.858,-0.0004,128680584.5
BTC,2020-07-04,9124.6535,9067.9375,9190.819,9051.8707,0.0033,127895946.7
BTC,2020-07-05,9055.4645,9141.0751,9149.7656,8919.763,-0.0076,123188120.5
BTC,2020-07-06,9278.8056,9078.6141,9356.3274,9063.7276,0.0247,127895946.7
BTC,2020-07-07,9244.4158,9344.9876,9374.0835,9216.518,-0.0037,120834207.4
BTC,2020-07-08,9471.76,9262.8053,9472.0801,9239.5433,0.0246,126326671.3
BTC,2020-07-09,9236.1433,9444.7281,9449.9112,9173.1652,-0.0249,118480294.2
BTC,2020-07-10,9243.1753,9239.4734,9260.3498,9133.9623,0.0008,128680584.5
BTC,2020-07-11,9229.8598,9289.58,9304.9626,9190.0326,-0.0014,126326671.3
BTC,2020-07-12,9286.737,9243.7663,9349.0011,9170.7354,0.0062,122403482.8
BTC,2020-07-13,9238.9938,9310.3951,9339.807,9206.292,-0.0051,119264931.9
BTC,2020-07-14,9260.471,9241.7637,9279.0932,9125.2145,0.0023,121086665.7
BTC,2020-07-15,9211.0264,9261.5114,9275.4524,9167.6497,-0.0053,124167138.5
BTC,2020-07-16,9133.7778,9192.6237,9219.4265,9048.0849,-0.0084,118993507.8
BTC,2020-07-17,9160.4106,9132.4547,9186.9618,9085.9776,0.0029,117268964.2
BTC,2020-07-18,9176.6864,9159.3693,9212.5209,9130.0223,0.0018,101748071.9
BTC,2020-07-19,9190.2715,9182.9144,9197.7265,9117.0587,0.0015,112095333.4
BTC,2020-07-20,9172.5883,9213.3586,9223.0765,9152.2806,-0.0019,112957605.2
BTC,2020-07-21,9395.0644,9166.2982,9445.5793,9159.9726,0.0243,121580323.2
BTC,2020-07-22,9530.7909,9399.7302,9551.9964,9313.8129,0.0144,107783974.4
BTC,2020-07-23,9617.3779,9534.1163,9681.9095,9452.7445,0.0091,124167138.5
BTC,2020-07-24,9568.9747,9617.3895,9646.9571,9479.5774,-0.005,117268964.2
BTC,2020-07-25,9708.9491,9557.0653,9746.5561,9546.0325,0.0146,138825759.1
BTC,2020-07-26,9938.9512,9714.6851,10135.8822,9670.4168,0.0237,122442595
BTC,2020-07-27,11187.7797,9940.1116,11394.8488,9930.84,0.1256,136238943.7
BTC,2020-07-28,10939.6701,11040.7905,11254.5513,10580.1286,-0.0222,128205972.9
BTC,2020-07-29,11284.459,10930.4528,11318.0871,10852.881,0.0315,121437040.4
BTC,2020-07-30,11118.9184,11118.8886,11180.4306,10847.2009,-0.0147,123949530.9
BTC,2020-07-31,11373.3173,11112.4212,11467.9506,10980.8239,0.0229,113062072.1
BTC,2020-08-01,11766.7483,11352.715,11880.7736,11241.9768,0.0346,128137015
BTC,2020-08-02,11139.0984,11820.5129,12117.6771,10658.9461,-0.0533,114737065.8
BTC,2020-08-03,11261.8063,11071.2671,11480.2834,10956.5629,0.011,118087053.1
BTC,2020-08-04,11228.0263,11237.2245,11400.0642,11045.9684,-0.003,135674486.5
BTC,2020-08-05,11653.4076,11196.2875,11791.1032,11107.1352,0.0379,121437040.4
BTC,2020-08-06,11796.8174,11756.8949,11917.765,11581.5751,0.0123,108037091.1
BTC,2020-08-07,11639.9354,11780.044,11917.8592,11347.4128,-0.0133,130649505.5
BTC,2020-08-08,11744.9121,11610.9087,11814.9567,11543.3477,0.009,127299518.2
BTC,2020-08-09,11673.1232,11770.451,11802.6629,11536.7529,-0.0061,118924549.9
BTC,2020-08-10,11832.2273,11693.1795,12070.4418,11546.9578,0.0136,130649505.5
BTC,2020-08-11,11340.5823,11903.3335,11941.6518,11137.8137,-0.0416,114901504.5
BTC,2020-08-12,11549.5463,11399.0685,11626.2378,11166.5448,0.0184,129741892.8
BTC,2020-08-13,11752.1687,11571.1026,11795.4358,11287.6468,0.0175,132269332.3
BTC,2020-08-14,11783.2834,11789.9595,11867.2829,11663.4115,0.0026,123844534.1
BTC,2020-08-15,11895.627,11782.7856,11987.6516,11714.589,0.0095,140694130.6
BTC,2020-08-16,11896.9472,11862.3874,11938.8761,11705.4926,0.0001,131426852.5
BTC,2020-08-17,12399.1119,11916.5802,12476.697,11778.3037,0.0422,128056933.2
BTC,2020-08-18,12071.7389,12299.8162,12391.8407,11840.3924,-0.0264,105309978
BTC,2020-08-19,11749.8295,11959.0294,12029.758,11589.5762,-0.0267,117947175.3
BTC,2020-08-20,11833.8974,11766.1831,11899.9634,11690.1551,0.0072,116262215.7
BTC,2020-08-21,11583.1389,11866.284,11890.0317,11525.2612,-0.0212,123002054.3
BTC,2020-08-22,11674.6244,11539.7173,11694.4705,11393.2103,0.0079,130584372.7
BTC,2020-08-23,11666.4101,11677.0582,11726.2346,11539.0898,-0.0007,114577256
BTC,2020-08-24,11744.0127,11660.3968,11835.3593,11601.7407,0.0067,132269332.3
BTC,2020-08-25,11378.726,11759.3614,11771.3353,11133.1688,-0.0311,128441437.2
BTC,2020-08-26,11458.8226,11334.0357,11546.2024,11265.2281,0.007,111720008.7
BTC,2020-08-27,11302.121,11467.2907,11594.6463,11157.0857,-0.0137,123939384.6
BTC,2020-08-28,11482.2257,11339.748,11553.5392,11294.1859,0.0159,112592821.3
BTC,2020-08-29,11515.0444,11540.7286,11586.3066,11435.4008,0.0029,142268448.6
BTC,2020-08-30,11657.0039,11483.1288,11694.6708,11476.072,0.0123,127430634.9
BTC,2020-08-31,11678.3733,11712.9726,11799.5294,11579.8833,0.0018,110847196.1
BTC,2020-09-01,11964.2087,11661.4273,12070.2274,11544.42,0.0245,130921885.2
BTC,2020-09-02,11427.7026,11923.1996,11954.1627,11217.4538,-0.0448,134413135.5
BTC,2020-09-03,10712.9207,11409.7263,11470.807,10505.1468,-0.0625,125685009.8
BTC,2020-09-04,10563.8969,10177.7216,10644.2412,10118.7186,-0.0139,112592821.3
BTC,2020-09-05,10042.8549,10470.0267,10574.3073,9894.2254,-0.0493,117829696.7
BTC,2020-09-06,10207.605,10174.8634,10355.6525,10014.2777,0.0164,123066572.1
BTC,2020-09-07,10381.7761,10265.743,10383.1192,9891.7342,0.0171,130921885.2
BTC,2020-09-08,10043.1964,10381.6768,10444.1711,9868.938,-0.0326,151762133.8
BTC,2020-09-09,10268.4609,10136.5608,10352.4152,9989.5106,0.0224,133652505.3
BTC,2020-09-10,10341.016,10230.6355,10483.5612,10224.0374,0.0071,128478860
BTC,2020-09-11,10380.5396,10347.6612,10403.7557,10214.6697,0.0038,136239328
BTC,2020-09-12,10436.3654,10400.8555,10484.8759,10286.4275,0.0054,118993843.5
BTC,2020-09-13,10313.0686,10450.9495,10585.8807,10226.4239,-0.0118,146586618.7
BTC,2020-09-14,10680.2976,10337.7126,10759.1361,10281.5801,0.0356,139688424.9
BTC,2020-09-15,10829.5053,10683.0029,10944.6513,10636.1883,0.014,151760264.1
BTC,2020-09-16,11033.3835,10792.3102,11103.7965,10683.7903,0.0188,134514779.6
BTC,2020-09-17,10937.1113,10966.3865,11061.2846,10762.4174,-0.0087,133652505.3
BTC,2020-09-18,10933.9312,10947.2314,11035.0532,10830.8525,-0.0003,153484812.6
BTC,2020-09-19,11048.8793,10940.1345,11180.3953,10904.1996,0.0105,142275247.6
BTC,2020-09-20,10852.9101,11085.429,11085.429,10773.3322,-0.0177,128478860
BTC,2020-09-21,10526.2029,10925.5108,10991.6945,10322.5948,-0.0301,135165071.8
BTC,2020-09-22,10531.1646,10423.2716,10579.3013,10371.9166,0.0005,139219832.8
BTC,2020-09-23,10260.033,10536.3172,10541.1689,10209.0631,-0.0257,123857644.3
BTC,2020-09-24,10672.9568,10241.1659,10712.4993,10200.8828,0.0402,136339422.4
BTC,2020-09-25,10729.0696,10736.6523,10759.7111,10569.4346,0.0053,131538738.5
BTC,2020-09-26,10741.4765,10692.4643,10777.5759,10657.5232,0.0012,162263115.4
BTC,2020-09-27,10752.3455,10734.5012,10802.3741,10599.5884,0.001,144020516.6
BTC,2020-09-28,10863.0657,10776.3044,10948.0627,10776.3044,0.0103,145940790.2
BTC,2020-09-29,10764.2844,10691.9786,10793.6035,10640.6942,-0.0091,123857644.3
BTC,2020-09-30,10741.5796,10843.3883,10849.7307,10672.795,-0.0021,135379285.6
BTC,2020-10-01,10626.601,10778.8985,10931.6335,10470.6937,-0.0107,149781337.3
BTC,2020-10-02,10567.3302,10624.9107,10670.7106,10386.9114,-0.0056,119056960.4
BTC,2020-10-03,10555.0287,10578.9196,10609.2375,10512.3393,-0.0012,130578601.8
BTC,2020-10-04,10660.6112,10559.3147,10702.5114,10535.8227,0.01,144980653.4
BTC,2020-10-05,10756.4046,10672.1654,10770.463,10630.9565,0.009,151592064.1
BTC,2020-10-06,10589.6264,10793.1521,10798.9813,10543.4891,-0.0155,134303836.4
BTC,2020-10-07,10645.7548,10600.6608,10680.6412,10554.8417,0.0053,124710705.3
BTC,2020-10-08,10897.5954,10669.07,10949.3434,10544.3758,0.0237,144856280.7
BTC,2020-10-09,11052.3951,10929.5926,11106.3345,10843.4743,0.0142,155408725
BTC,2020-10-10,11360.8527,11059.8136,11484.1645,11058.7405,0.0279,136222462.7
BTC,2020-10-11,11334.0267,11293.207,11436.2115,11282.5036,-0.0024,137181775.8
BTC,2020-10-12,11666.2117,11372.11,11723.6439,11210.8613,0.0293,134303836.4
BTC,2020-10-13,11443.7328,11534.6096,11564.6401,11333.5349,-0.0191,142937654.5
BTC,2020-10-14,11395.5474,11431.094,11540.0649,11302.777,-0.0042,159245977.5
BTC,2020-10-15,11504.549,11433.4575,11610.2504,11291.8981,0.0096,142937654.5
BTC,2020-10-16,11355.1604,11511.9022,11544.486,11227.0711,-0.013,144856280.7
BTC,2020-10-17,11358.7064,11329.9947,11410.1637,11282.9479,0.0003,148693533.2
BTC,2020-10-18,11471.0026,11368.4124,11486.9854,11356.1742,0.0099,152419671.5
BTC,2020-10-19,11776.593,11514.6451,11825.6477,11419.0823,0.0266,119288755.7
BTC,2020-10-20,11936.3629,11754.182,11993.9259,11693.7839,0.0136,124259120.5
BTC,2020-10-21,13102.9345,11920.4114,13109.166,11900.2138,0.0977,143146506.8
BTC,2020-10-22,13140.6693,12801.6881,13192.2529,12697.4571,0.0029,129229485.3
BTC,2020-10-23,12933.8236,12980.8801,13029.9639,12731.0578,-0.0157,136187996.1
BTC,2020-10-24,13081.6726,12929.8494,13168.3388,12877.938,0.0114,130223558.3
BTC,2020-10-25,13008.4533,13115.8335,13342.7503,12906.7006,-0.0056,151099090.6
BTC,2020-10-26,13033.5243,13038.9155,13243.9959,12811.546,0.0019,116306536.8
BTC,2020-10-27,13721.2822,13069.2361,13756.3317,13062.4088,0.0528,109348026.1
BTC,2020-10-28,13282.2604,13647.5729,13847.5335,12894.8993,-0.032,98413223.45
BTC,2020-10-29,13467.7318,13280.3656,13640.1389,12994.9844,0.014,99407296.42
BTC,2020-10-30,13573.7105,13461.3835,13667.7472,13134.4801,0.0079,107359880.1
BTC,2020-10-31,13891.2168,13574.9272,14093.053,13438.9354,0.0234,110342099
BTC,2020-11-01,13730.1973,13810.642,13907.313,13641.5403,-0.0116,112330245
BTC,2020-11-02,13633.6982,13768.9568,13837.8512,13270.2073,-0.007,124259120.5
BTC,2020-11-03,13832.9384,13565.1307,13842.4745,13301.612,0.0146,94436931.6
BTC,2020-11-04,14163.9768,14014.7349,14257.5297,13582.4022,0.0239,124332259
BTC,2020-11-05,15424.5277,14156.6086,15494.5782,14104.9021,0.089,132689483.1
BTC,2020-11-06,15540.5966,15607.5055,15971.6414,15202.7645,0.0075,122675182.5
BTC,2020-11-07,14783.9817,15603.2585,15764.1047,14330.6818,-0.0487,127682332.8
BTC,2020-11-08,15500.3343,14820.4365,15657.129,14711.5482,0.0485,121840657.4
BTC,2020-11-09,15283.7801,15481.9061,15810.7738,14845.7918,-0.014,115164457
BTC,2020-11-10,15374.0444,15327.5884,15448.4128,15092.3898,0.0059,154387134.4
BTC,2020-11-11,15820.4952,15316.749,15973.0761,15294.2933,0.029,122675182.5
BTC,2020-11-12,16253.3103,15701.8651,16348.4628,15474.7611,0.0274,122675182.5
BTC,2020-11-13,16347.0449,16302.8428,16487.4882,15971.1428,0.0058,133524008.1
BTC,2020-11-14,15991.833,16329.7989,16333.5131,15718.8888,-0.0217,115998982.1
BTC,2020-11-15,15918.0801,16078.97,16167.3969,15792.7791,-0.0046,118502557.2
BTC,2020-11-16,16752.003,15969.516,16885.5802,15881.7039,0.0524,125178757.6
BTC,2020-11-17,17593.4864,16718.5997,17831.2312,16560.9996,0.0502,135534841.9
BTC,2020-11-18,17834.6365,17672.6528,18358.9763,17283.4949,0.0137,137334450.9
BTC,2020-11-19,17954.858,17786.2126,18170.8303,17381.2363,0.0067,147831351.6
BTC,2020-11-20,18612.8707,17823.3433,18813.4077,17762.9288,0.0366,119839616.4
BTC,2020-11-21,18591.8566,18666.5802,18964.6435,18368.29,-0.0011,146956609.8
BTC,2020-11-22,18629.9955,18683.8472,18732.9913,17806.2676,0.0021,147831351.6
BTC,2020-11-23,18469.2005,18405.5557,18752.16,17990.1109,-0.0086,152205060.2
BTC,2020-11-24,19045.7365,18370.2196,19392.9087,18059.2654,0.0312,128587033.6
BTC,2020-11-25,18746.9348,19136.083,19391.4637,18640.6422,-0.0157,118964874.6
BTC,2020-11-26,17187.4063,18719.2072,18908.6355,16242.7029,-0.0832,135584967.4
BTC,2020-11-27,17023.9614,17180.7187,17482.2001,16489.3027,-0.0095,131211258.8
BTC,2020-11-28,17814.7803,17159.1095,17901.3826,16906.1761,0.0465,134710225.7
BTC,2020-11-29,18114.4144,17742.823,18356.3132,17545.1962,0.0168,134710225.7
BTC,2020-11-30,19382.3606,18201.2773,19850.1145,18201.2773,0.07,135399801.3
BTC,2020-12-01,18980.9775,19677.9898,19920.5343,18171.7505,-0.0207,107610727.9
BTC,2020-12-02,19184.8979,18796.7486,19357.1646,18360.2317,0.0107,144750713.7
BTC,2020-12-03,19464.5317,19220.5902,19607.8553,18899.4887,0.0146,124752259.8
BTC,2020-12-04,18813.1248,19441.5588,19539.8624,18717.1249,-0.0335,149512250.3
BTC,2020-12-05,19045.0203,18668.1586,19200.7919,18518.8514,0.0123,137132255
BTC,2020-12-06,19113.9334,19162.2645,19347.6249,18927.2996,0.0036,137132255
BTC,2020-12-07,19107.5998,19373.4452,19433.0975,18931.5713,-0.0003,129513796.4
BTC,2020-12-08,18682.4578,19177.9262,19299.0471,18630.7425,-0.0222,142846099
BTC,2020-12-09,18543.0071,18320.2331,18618.9601,17640.5621,-0.0075,137132255
BTC,2020-12-10,18359.4766,18557.4529,18565.2162,17904.069,-0.0099,132370718.4
BTC,2020-12-11,18137.3194,18255.7738,18293.5527,17593.1721,-0.0121,123799952.5
BTC,2020-12-12,18882.2602,18040.1706,18956.3444,18029.1432,0.0411,131418411.1
BTC,2020-12-13,19060.2769,18822.5099,19408.6747,18726.8471,0.0094,125704567.1
BTC,2020-12-14,19251.224,19161.1385,19323.1653,19015.686,0.01,148463110.1
BTC,2020-12-15,19443.4764,19264.6703,19552.372,19053.3425,0.01,134574371.4
BTC,2020-12-16,21310.6563,19433.1414,21447.5239,19293.299,0.096,129933875.8
BTC,2020-12-17,22895.9762,21351.2548,23770.8466,21248.3653,0.0744,132718173.2
BTC,2020-12-18,23008.7763,22819.5589,23261.2529,22357.6077,0.0049,119724785.6
BTC,2020-12-19,23890.8227,23126.6068,24122.6733,22781.8768,0.0383,145711560.8
BTC,2020-12-20,23537.3699,23829.2848,24273.0415,23085.9548,-0.0148,146639659.9
BTC,2020-12-21,23177.271,23476.0875,24081.0531,21960.1914,-0.0153,140142966.1
BTC,2020-12-22,23433.9808,22729.6593,23629.4045,22384.1279,0.0111,126221479.4
BTC,2020-12-23,23224.4541,23791.5653,24086.9507,22644.5611,-0.0089,132718173.2
BTC,2020-12-24,23623.8855,23228.9091,23737.7572,22716.1742,0.0172,142927263.4
BTC,2020-12-25,24581.0062,23726.191,24627.2979,23422.3103,0.0405,116940488.2
BTC,2020-12-26,26381.2962,24708.2068,26750.88,24497.4109,0.0732,133646272.3
BTC,2020-12-27,26389.2903,26447.7081,28352.6278,25759.0686,0.0003,127149578.5
BTC,2020-12-28,26718.0295,26226.0661,27447.5514,26046.6256,0.0125,137358668.7
BTC,2020-12-29,26975.7296,27038.7357,27169.2256,25875.0498,0.0096,147938034
BTC,2020-12-30,28768.8362,27349.3272,28928.2144,27349.2832,0.0665,140537799.4
BTC,2020-12-31,29111.5216,28872.8298,29280.0453,27916.6251,0.0119,159029615.1
BTC,2021-01-01,29333.6051,28935.811,29601.5949,28753.4123,0.0076,153482070.4
BTC,2021-01-02,32154.1674,29353.6406,33064.6735,29012.9279,0.0962,137764027
BTC,2021-01-03,33002.5364,32074.1066,34452.0803,31885.5816,0.0264,139613208.6
BTC,2021-01-04,31431.6123,32788.5835,33358.3994,28154.1103,-0.0476,146085344.1
BTC,2021-01-05,34433.6065,31991.9269,34435.4175,29948.6536,0.0955,159954205.9
BTC,2021-01-06,36275.7564,34001.3448,36461.6918,33351.0281,0.0535,145160753.3
BTC,2021-01-07,39713.5079,36806.4198,40324.014,36356.4308,0.0948,163652569
BTC,2021-01-08,40519.4486,39420.8007,41962.3621,36741.3302,0.0203,155331252
BTC,2021-01-09,40258.924,40558.1021,41375.4307,38766.2762,-0.0064,136839436.2
BTC,2021-01-10,38709.7654,40096.3332,41186.5234,34897.5505,-0.0385,133808024.5
BTC,2021-01-11,34409.6424,38132.5358,38204.7544,30305.3001,-0.1111,162879650.9
BTC,2021-01-12,34214.6103,35432.8591,36566.9091,32538.9412,-0.0057,157757649.3
BTC,2021-01-13,37017.0075,34070.3256,37798.8601,32470.5853,0.0819,151611247.4
BTC,2021-01-14,38435.8635,37373.162,40066.3198,36770.7951,0.0383,155708848.7
BTC,2021-01-15,36751.585,39127.6785,39673.0723,34425.4879,-0.0438,150586847.1
BTC,2021-01-16,36016.7796,36752.7712,37943.5122,35398.8675,-0.02,158782049.6
BTC,2021-01-17,36375.8114,36016.7531,36840.1329,33870.1384,0.01,150586847.1
BTC,2021-01-18,36346.6095,35847.8334,37440.404,34816.2893,-0.0008,136245242.6
BTC,2021-01-19,36577.5197,36639.9859,37876.1589,36136.5356,0.0064,148538046.4
BTC,2021-01-20,35004.5326,35909.4323,36409.7086,33430.822,-0.043,152635647.7
BTC,2021-01-21,30606.1827,35491.4239,35612.7372,30077.279,-0.1257,144440445.2
BTC,2021-01-22,33368.3659,30844.8332,33873.773,28845.3115,0.0902,132147641.3
BTC,2021-01-23,32070.0974,33000.4466,33501.2485,31451.2963,-0.0389,145464845.5
BTC,2021-01-24,32285.7261,32107.3918,33088.5486,30987.7039,0.0067,159781151.2
BTC,2021-01-25,32500.256,32297.5042,34893.984,31949.2824,0.0066,143884925.4
BTC,2021-01-26,32324.5557,32270.8256,32770.8046,31062.5495,-0.0054,144920068.7
BTC,2021-01-27,30534.9994,32497.8485,32570.2815,29452.7856,-0.0554,166658079
BTC,2021-01-28,33408.2183,30426.0844,33481.4854,29921.9601,0.0941,146990355.4
BTC,2021-01-29,34842.5574,33424.5956,38468.0783,31984.0089,0.0429,150095785.5
BTC,2021-01-30,34622.3732,34265.3767,34920.2912,32945.37,-0.0063,157341788.9
BTC,2021-01-31,33087.3699,34304.2345,34373.734,32229.5452,-0.0443,140779495.3
BTC,2021-02-01,33613.3208,33138.7765,34715.6557,32341.9899,0.0159,124217201.8
BTC,2021-02-02,35632.902,33525.2883,36008.3108,33437.7469,0.0601,124217201.8
BTC,2021-02-03,37397.4264,35519.7078,37505.3037,35416.7318,0.0495,157341788.9
BTC,2021-02-04,37256.2521,37645.9456,38731.088,36207.4943,-0.0038,155271502.2
BTC,2021-02-05,37851.5966,36970.8123,38332.4169,36637.6456,0.016,165622935.7
BTC,2021-02-06,40302.7998,38305.2754,40999.0468,38233.7267,0.0648,174939225.8
BTC,2021-02-07,38461.6814,39253.2277,39698.0659,37388.3417,-0.0457,169021265.5
BTC,2021-02-08,44716.6855,38853.2995,44981.86,38036.2833,0.1626,166219498
BTC,2021-02-09,46674.8517,46433.4896,48226.2509,45058.069,0.0438,172612555.6
BTC,2021-02-10,45237.4757,46512.9906,47374.3559,43886.276,-0.0308,152367873.2
BTC,2021-02-11,47500.8975,44859.8477,48600.6319,44070.7271,0.05,152367873.2
BTC,2021-02-12,47884.1829,47992.6229,48925.5345,46550.148,0.0081,137450738.7
BTC,2021-02-13,47005.1907,47405.5572,48189.778,46333.5737,-0.0184,151302363.6
BTC,2021-02-14,49151.1676,47231.1333,49716.4364,47105.1718,0.0457,167285007.6
BTC,2021-02-15,48125.9922,48654.8307,49037.9161,45926.2516,-0.0209,158760930.8
BTC,2021-02-16,48840.4145,47944.485,50584.849,47088.8361,0.0148,160891950
BTC,2021-02-17,52165.3026,49186.3339,52621.8351,48990.8952,0.0681,128926661.9
BTC,2021-02-18,51728.5088,52146.0034,52532.2971,50971.7432,-0.0084,147040325.2
BTC,2021-02-19,55785.9301,51731.7617,56563.7157,51683.4872,0.0784,163181402.2
BTC,2021-02-20,56418.1298,55914.5225,57487.0283,54039.6739,0.0113,157667240.1
BTC,2021-02-21,56272.4329,56519.6006,58332.3646,55235.2622,-0.0026,152267677.1
BTC,2021-02-22,49951.4205,56056.7164,56668.4504,47780.7496,-0.1123,143628376.2
BTC,2021-02-23,50023.5589,49508.0601,51413.6136,45047.7829,0.0014,137148900.6
BTC,2021-02-24,50512.0475,50123.9943,51388.1295,48091.1281,0.0098,171706103.9
BTC,2021-02-25,46108.9218,50522.7978,52076.3177,45541.2792,-0.0872,168466366.1
BTC,2021-02-26,48330.7262,46078.3316,48453.7386,44279.4495,0.0482,150107851.9
BTC,2021-02-27,44654.2856,47575.6125,47824.5731,43905.558,-0.0761,169546278.7
BTC,2021-02-28,45899.4735,44458.3667,46902.2143,43119.157,0.0279,141468551
BTC,2021-03-01,48857.5844,45940.5623,50211.4372,45933.358,0.0644,140388638.4
BTC,2021-03-02,49464.1646,48684.4627,49729.2317,47200.0422,0.0124,154427502.3
BTC,2021-03-03,49503.5546,49581.5972,52636.223,49091.3357,0.0008,164146715.7
BTC,2021-03-04,47409.8738,49440.0919,50773.6475,46393.3915,-0.0423,138228813.2
BTC,2021-03-05,48891.8332,47465.7177,49462.133,46535.4875,0.0313,160906977.9
BTC,2021-03-06,49338.6916,48957.1544,49894.0829,47127.041,0.0091,162254331
BTC,2021-03-07,50336.4975,49480.8941,51808.2673,49347.6024,0.0202,155665151.9
BTC,2021-03-08,54091.3572,50319.7621,54452.7174,49390.1827,0.0746,165260948.9
BTC,2021-03-09,54026.3029,53852.7558,55812.3316,53101.2364,-0.0012,149267953.9
BTC,2021-03-10,55746.7175,53929.0505,57336.7454,53912.686,0.0318,158863750.9
BTC,2021-03-11,57055.4621,55588.2832,58150.1841,54323.6085,0.0235,140738356.5
BTC,2021-03-12,56844.1255,57076.7697,57734.0869,55116.2584,-0.0037,159929950.6
BTC,2021-03-13,60631.1367,56934.3948,61556.5945,56774.9135,0.0666,152466552.9
BTC,2021-03-14,59301.6543,60798.3079,60967.9242,58717.7376,-0.0219,167393348.3
BTC,2021-03-15,53701.0493,59018.73,59361.8804,53350.3677,-0.0944,157797551.2
BTC,2021-03-16,55684.2428,54062.0962,57160.9792,53668.321,0.0369,158863750.9
BTC,2021-03-17,58907.2705,56001.5999,59495.3697,54201.7016,0.0579,145003155.2
BTC,2021-03-18,57803.2037,58962.5717,60074.3698,56327.7928,-0.0187,162062349.9
BTC,2021-03-19,58240.942,58346.5368,59461.7753,57511.0455,0.0076,158357615.4
BTC,2021-03-20,57175.4496,58230.6481,59919.2118,56935.0775,-0.0183,167389189
BTC,2021-03-21,57426.6219,57205.413,58201.2444,55645.0543,0.0044,169563074.6
BTC,2021-03-22,53405.8346,57612.5513,58407.6192,53200.2214,-0.07,164128360.7
BTC,2021-03-23,54178.8272,53569.6123,55858.3693,53031.3268,0.0145,174997788.5
BTC,2021-03-24,52667.311,54162.1243,57225.2988,51549.9068,-0.0279,165215303.5
BTC,2021-03-25,52785.807,52713.2735,53209.4064,50458.1,0.0022,167389189
BTC,2021-03-26,55028.8698,52876.3868,55557.6347,52459.2925,0.0425,147824218.9
